taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,taxonRank,taxonomicStatus,domain,cnamedomain,superkingdom,cnamesuperkingdom,kingdom,cnameKindom,kingdomKey,subkingdom,cnamesubkingdom,superphylum,cnamesuperphylum,phylum,cnamePhylum,phylumKey,subphylum,cnmaesubphylum,superclass,cnamesuperclass,class,cnameClass,classKey,subclass,cnamesubclass,superorder,cnamesuperorder,order,cnameOrder,orderKey,suborder,cnamesuborder,superfamily,cnamesuperfamily,family,cnameFamily,familyKey,subfamily,cnamesubfamily,supertribe,cnamesupertribe,tribe,cnametribe,subtribe,cnamesubtribe,genus,cnameGenus,genusKey,subgenus,cnamesubgenus,species,cnameSpecies,speciesKey,subspecies,cnmaesubspecies,variety,cnamevariety,iucnRedListCategory,statuskepunahan
1031564,"Psoquilla marginepunctata Hagen, 1865",1031564,"Psoquilla marginepunctata Hagen, 1865",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Trogiomorpha,,,,Psoquillidae,Kutu-batang sarang-burung,4381.0,,,,,,,,,Psoquilla,,1031563.0,,,Psoquilla marginepunctata,,1031564.0,,,,,NE,
1032738,"Felicola subrostratus (Burmeister, 1838)",1032738,"Felicola subrostratus (Burmeister, 1838)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Ischnocera,,Trichodectidae,,6040.0,,,,,,,,,Felicola,,1032737.0,,,Felicola subrostratus,Kut-gigit kucing,1032738.0,,,,,NE,
9249016,"Felicola juccii (Conci, 1942)",9249016,"Felicola juccii (Conci, 1942)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Ischnocera,,Trichodectidae,,6040.0,,,,,,,,,Felicola,,1032737.0,,,Felicola juccii,,9249016.0,,,,,NE,
7984239,"Damalinia traguli Werneck, 1950",7984239,"Damalinia traguli Werneck, 1950",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Ischnocera,,Trichodectidae,,6040.0,,,,,,,,,Damalinia,,9025940.0,,,Damalinia traguli,,7984239.0,,,,,NE,
9025940,"Damalinia Mjoberg, 1910",9025940,"Damalinia Mjoberg, 1910",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Ischnocera,,Trichodectidae,,6040.0,,,,,,,,,Damalinia,,9025940.0,,,,,,,,,,,
1032284,"Phthirunculus sumatranus Kuhn & Ludwig, 1965",1032284,"Phthirunculus sumatranus Kuhn & Ludwig, 1965",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Anoplura,,Enderleinellidae,,7927.0,,,,,,,,,Phthirunculus,,1032283.0,,,Phthirunculus sumatranus,,1032284.0,,,,,NE,
1032409,"Hoplopleura sciuricola Ferris, 1921",1032409,"Hoplopleura sciuricola Ferris, 1921",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Anoplura,,Hoplopleuridae,,7928.0,,,,,,,,,Hoplopleura,,1032305.0,,,Hoplopleura sciuricola,,1032409.0,,,,,NE,
1032305,"Hoplopleura Enderlein, 1904",1032305,"Hoplopleura Enderlein, 1904",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Anoplura,,Hoplopleuridae,,7928.0,,,,,,,,,Hoplopleura,,1032305.0,,,,,,,,,,,
4987991,"Pediculus humanus Linnaeus, 1758",4987991,"Pediculus humanus Linnaeus, 1758",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Anoplura,,Pediculidae,Kutu manusia,7930.0,,,,,,,,,Pediculus,,1031922.0,,,Pediculus humanus,Kutu manusia,4987991.0,,,,,NE,
1031922,"Pediculus Linnaeus, 1758",1031922,"Pediculus Linnaeus, 1758",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Anoplura,,Pediculidae,Kutu manusia,7930.0,,,,,,,,,Pediculus,,1031922.0,,,,,,,,,,,
4395265,"Taeniostigma elongatum (Hagen, 1858)",4395265,"Taeniostigma elongatum (Hagen, 1858)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Amphipsocidae,Kutu-batang sayap-rambut,7931.0,Amphipsocinae,,,,Amphipsocini,,Taeniostigmina,,Taeniostigma,,4395229.0,,,Taeniostigma elongatum,,4395265.0,,,,,NE,
4395269,"Tagalopsocus Banks, 1916",4395269,"Tagalopsocus Banks, 1916",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Amphipsocidae,Kutu-batang sayap-rambut,7931.0,Amphipsocinae,,,,Amphipsocini,,Tagalopsocina,,Tagalopsocus,,4395269.0,,,,,,,,,,,
4395405,"Amphipsocus pilosus McLachlan, 1872",4395405,"Amphipsocus pilosus McLachlan, 1872",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Amphipsocidae,Kutu-batang sayap-rambut,7931.0,,,,,,,,,Amphipsocus,,4395306.0,,,Amphipsocus pilosus,,4395405.0,,,,,NE,
4395424,"Dasypsocus solox (Enderlein, 1903)",4395424,"Dasypsocus solox (Enderlein, 1903)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Amphipsocidae,Kutu-batang sayap-rambut,7931.0,Amphipsocinae,,,,Dasypsocini,,,,Dasypsocus,,4395423.0,,,Dasypsocus solox,,4395424.0,,,,,NE,
7931,Amphipsocidae,7931,Amphipsocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Amphipsocidae,Kutu-batang sayap-rambut,7931.0,,,,,,,,,,,,,,,,,,,,,,
1031695,"Caecilius Curtis, 1837",1031695,"Caecilius Curtis, 1837",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Caeciliusidae,Kutu-batang kadal,7932.0,Caeciliusinae,,,,Caeciliusini,,,,Caecilius,,1031695.0,,,,,,,,,,,
10258966,BOLD:ACO4908,10258966,BOLD:ACO4908,GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Caeciliusidae,Kutu-batang kadal,7932.0,Caeciliusinae,,,,Coryphacini,,,,Valenzuela,,1031708.0,,,,,,,,,,,
4396192,"Dypsocus coleoptratus (Hagen, 1858)",4396192,"Dypsocus coleoptratus (Hagen, 1858)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Caeciliusidae,Kutu-batang kadal,7932.0,Caeciliusinae,,,,Caeciliusini,,,,Dypsocus,,4396179.0,,,Dypsocus coleoptratus,,4396192.0,,,,,NE,
7932,Caeciliusidae,7932,Caeciliusidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Caeciliusidae,Kutu-batang kadal,7932.0,,,,,,,,,,,,,,,,,,,,,,
10562483,BOLD:AAN8449,10562483,BOLD:AAN8449,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Ectopsocidae,Kutu-batang luar,7934.0,,,,,,,,,Ectopsocopsis,,1031390.0,,,Ectopsocopsis cryptomeriae,Kutu-buku sayap-besar,1031391.0,,,,,,
7934,Ectopsocidae,7934,Ectopsocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Ectopsocidae,Kutu-batang luar,7934.0,,,,,,,,,,,,,,,,,,,,,,
1031674,"Nepiomorpha Pearman, 1936",1031674,"Nepiomorpha Pearman, 1936",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Elipsocidae,Kutu-batang lembap,7935.0,,,,,,,,,Nepiomorpha,,1031674.0,,,,,,,,,,,
7935,Elipsocidae,7935,Elipsocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Elipsocidae,Kutu-batang lembap,7935.0,,,,,,,,,,,,,,,,,,,,,NE,
7936,Mesopsocidae,7936,Mesopsocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Mesopsocidae,Kutu-batang tengah,7936.0,,,,,,,,,,,,,,,,,,,,,,
1031778,"Lichenomima Enderlein, 1910",1031778,"Lichenomima Enderlein, 1910",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Myopsocidae,Kutu-batang gelap,7937.0,,,,,,,,,Lichenomima,,1031778.0,,,,,,,,,,,
7937,Myopsocidae,7937,Myopsocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Myopsocidae,Kutu-batang gelap,7937.0,,,,,,,,,,,,,,,,,,,,,,
4396862,"Peripsocus reicherti Enderlein, 1903",4396862,"Peripsocus reicherti Enderlein, 1903",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Peripsocidae,Kutu-batang gelap,7939.0,,,,,,,,,Peripsocus,,1031571.0,,,Peripsocus reicherti,,4396862.0,,,,,NE,
1031571,"Peripsocus Hagen, 1866",1031571,"Peripsocus Hagen, 1866",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Peripsocidae,Kutu-batang gelap,7939.0,,,,,,,,,Peripsocus,,1031571.0,,,,,,,,,,,
7939,Peripsocidae,7939,Peripsocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Peripsocidae,Kutu-batang gelap,7939.0,,,,,,,,,,,,,,,,,,,,,,
10806793,BOLD:ADF4426,10806793,BOLD:ADF4426,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Trogiomorpha,,,,Prionoglarididae,Kutu-batang sayap-besar,7940.0,,,,,,,,,,,,,,,,,,,,,,
9836087,BOLD:ACF8684,9836087,BOLD:ACF8684,SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Trogiomorpha,,,,Pseudocaeciliidae,Kutu-batang sayap-besar,7941.0,Pseudocaeciliinae,,,,,,,,Pseudocaecilius,,1031766.0,,,Pseudocaecilius citricola,,1031768.0,,,,,,
1031766,"Pseudocaecilius Enderlein, 1903",1031766,"Pseudocaecilius Enderlein, 1903",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Trogiomorpha,,,,Pseudocaeciliidae,Kutu-batang sayap-besar,7941.0,Pseudocaeciliinae,,,,,,,,Pseudocaecilius,,1031766.0,,,,,,,,,,,
4399467,"Sigmatoneura longicornis (Banks, 1920)",4399467,"Sigmatoneura longicornis (Banks, 1920)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Psocidae,Kutu-batang biasa,7942.0,Psocinae,,,,Sigmatoneurini,,,,Sigmatoneura,,4399438.0,,,Sigmatoneura longicornis,,4399467.0,,,,,NE,
4399694,"Psococerastis bengalensis (Kolbe, 1883)",4399694,"Psococerastis bengalensis (Kolbe, 1883)",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Psocidae,Kutu-batang biasa,7942.0,Psocinae,,,,Thyrsophorini,,,,Psococerastis,,4399589.0,,,Psococerastis bengalensis,,4399694.0,,,,,NE,
4399751,"Clematoscenea Enderlein, 1907",4399751,"Clematoscenea Enderlein, 1907",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Psocidae,Kutu-batang biasa,7942.0,Psocinae,,,,Thyrsophorini,,,,Clematoscenea,,4399751.0,,,,,,,,,,,
7942,Psocidae,7942,Psocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Psocidae,Kutu-batang biasa,7942.0,,,,,,,,,,,,,,,,,,,,,,
1031735,"Psocathropos lachlani Ribaga, 1899",1031735,"Psocathropos lachlani Ribaga, 1899",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Trogiomorpha,,,,Psyllipsocidae,Kutu-batang gua,7943.0,,,,,,,,,Psocathropos,,1031734.0,,,Psocathropos lachlani,,1031735.0,,,,,NE,
4395004,"Graphopsocus subaequalis Banks, 1920",4395004,"Graphopsocus subaequalis Banks, 1920",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Stenopsocidae,Kutu-batang sempit,7944.0,,,,,,,,,Graphopsocus,,1031691.0,,,Graphopsocus subaequalis,,4395004.0,,,,,NE,
10047135,BOLD:ACQ9174,10047135,BOLD:ACQ9174,GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Stenopsocidae,Kutu-batang sempit,7944.0,,,,,,,,,Stenopsocus,,4395030.0,,,,,,,,,,,
4400588,"Thaipsocus Lienhard & Mockford, 1997",4400588,"Thaipsocus Lienhard & Mockford, 1997",GENUS,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Electrentomoidea,,Troctopsocidae,,3255780.0,,,,,,,,,Thaipsocus,,4400588.0,,,,,,,,,,,
4298932,Dolabellopsocidae,4298932,Dolabellopsocidae,FAMILY,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Psocomorpha,,,,Dolabellopsocidae,,4298932.0,,,,,,,,,,,,,,,,,,,,,,
4804573,"Pseudomenopon phoenicuri Price, 1974",4804573,"Pseudomenopon phoenicuri Price, 1974",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Amblycera,,Menoponidae,Kutu ayam,,,,,,,,,,Pseudomenopon,,1032844.0,,,Pseudomenopon phoenicuri,,4804573.0,,,,,NE,
6935902,"Amyrsidea elbeli Emerson & Stojanovich, 1963",6935902,"Amyrsidea elbeli Emerson & Stojanovich, 1963",SPECIES,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,Troctomorpha,,Amblycera,,Menoponidae,Kutu ayam,,,,,,,,,,Amyrsidea,,1032806.0,,,Amyrsidea elbeli,,6935902.0,,,,,NE,
7612838,Psocodea,7612838,Psocodea,ORDER,ACCEPTED,Eukaryota,Organisme sel-bernukelus,Eukaryota,Organisme sel-bernukelus,Animalia,Hewan,1,Eumetazoa,Hewan organ-sejati,Ecdysozoa,Kurikula tiiga-lapis,Arthropoda,Hewan bernuku-buku,54,Hexapoda,,,,Insecta,Serangga,216,Pterygota,Serangga bersayap,,,Psocodea,Kutu batang,7612838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
